h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 6 41 12 8958 
12 6 57 13 8958 
12 7 11 12 8897 
12 7 27 13 8958 
12 7 41 12 8958 
12 7 57 13 8958 
12 8 11 12 8958 
12 8 27 13 8958 
12 8 41 12 8958 
12 8 57 13 8897 
12 9 11 12 8897 
12 9 27 13 8958 
12 9 41 12 8958 
12 9 57 13 8958 
12 10 11 12 8958 
12 10 27 13 8958 
12 10 41 12 8958 
12 10 57 13 8897 
12 11 11 12 8958 
12 13 42 13 8958 
12 13 57 12 8958 
12 14 12 13 8958 
12 14 27 12 8897 
12 14 42 13 8897 
12 14 57 12 8897 
12 15 12 13 8958 
12 15 27 12 8897 
12 15 42 13 8958 
12 15 57 12 8958 
12 16 12 13 8958 
12 16 27 12 8958 
12 16 42 13 8958 
12 16 57 12 8958 
12 17 12 13 8958 
12 17 27 12 8958 
12 17 57 12 8958 
12 18 12 13 8958 
12 18 27 12 8958 
12 18 42 13 8897 
12 18 57 12 8897 
12 19 12 13 8958 
12 19 27 12 8958 
12 19 42 13 8897 
12 19 57 12 8958 
12 20 12 13 8897 
12 20 27 12 8958 
12 20 42 13 8958 
12 20 57 12 8897 
12 21 27 12 8958 
12 21 42 13 8958 
12 21 57 12 8958 
12 22 12 13 8958 
12 22 27 12 8958 
12 22 42 13 8958 
12 22 57 12 8958 
12 23 12 13 8958 
12 23 27 12 8958 
12 23 42 13 8958 
12 23 58 13 8958 
12 24 12 12 8958 
12 24 28 13 8958 
12 24 42 12 8958 
12 24 58 13 8958 
12 25 12 12 8897 
12 25 28 13 8958 
12 25 42 12 8958 
12 25 58 13 8958 
12 26 12 12 8897 
12 26 28 13 8897 
12 26 42 12 8958 
12 26 58 13 8958 
12 27 12 12 8958 
12 27 28 13 8958 
12 27 42 12 8958 
12 27 58 13 8897 
12 28 28 13 8958 
12 30 58 12 8897 
12 31 14 13 8958 
12 31 28 12 8958 
12 31 44 13 8958 
12 31 58 12 8958 
12 32 14 13 8897 
12 32 28 12 8897 
12 32 44 13 8958 
12 32 58 12 8958 
12 33 14 13 8958 
12 33 28 12 8958 
12 33 44 13 8958 
12 33 58 12 8958 
12 34 14 13 8958 
12 34 28 12 8958 
12 34 44 13 8958 
12 34 58 12 8958 
12 35 14 13 8958 
12 35 28 12 8897 
12 35 44 13 8958 
12 35 58 12 8958 
12 36 14 13 8958 
12 36 28 12 8958 
12 36 43 13 8958 
