h
h

<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 38 29 12 8932 
10 38 45 13 8932 
10 38 59 12 8932 
10 39 15 13 8932 
10 39 29 12 8993 
10 39 45 13 8932 
10 39 59 12 8993 
10 40 15 13 8993 
10 40 29 12 8993 
10 40 45 13 8932 
10 40 59 12 8993 
10 41 15 13 8993 
10 41 29 12 8993 
10 41 45 13 8993 
10 41 59 12 8993 
10 42 15 13 8993 
10 42 29 12 8993 
10 42 45 13 8993 
10 42 59 12 8932 
10 43 15 13 8932 
10 43 29 12 8932 
10 43 45 13 8932 
10 43 59 12 8993 
10 44 15 13 8993 
10 44 29 12 8993 
10 44 45 13 8993 
10 44 59 12 8932 
10 45 15 13 8993 
10 45 29 12 8932 
10 45 45 13 8993 
10 45 59 12 8932 
10 46 15 13 8932 
10 48 46 13 8932 
10 49 1 12 8932 
10 49 16 13 8932 
10 49 31 12 8932 
10 49 46 13 8993 
10 50 1 12 8932 
10 50 16 13 8932 
10 50 31 12 8932 
10 50 46 13 8932 
10 51 1 12 8993 
10 51 16 13 8932 
10 51 31 12 8932 
10 51 46 13 8932 
10 52 1 12 8932 
10 52 16 13 8932 
10 52 31 12 8932 
10 52 46 13 8932 
10 53 1 12 8932 
10 53 16 13 8932 
10 53 31 12 8993 
10 53 46 13 8932 
10 54 1 12 8932 
10 54 16 13 8932 
10 54 31 12 8932 
10 54 46 13 8932 
10 55 1 12 8932 
10 55 16 13 8993 
10 55 31 12 8993 
10 55 46 13 8932 
10 56 1 12 8932 
10 56 16 13 8932 
10 56 31 12 8932 
10 56 46 13 8993 
10 57 1 12 8932 
10 57 16 13 8932 
10 57 31 12 8993 
10 57 46 13 8932 
10 58 1 12 8993 
10 58 16 13 8993 
10 58 31 12 8993 
10 58 46 13 8932 
10 59 1 12 8932 
10 59 16 13 8932 
10 59 31 12 8993 
10 59 46 13 8932 
11 0 1 12 8932 
11 0 16 13 8932 
11 0 31 12 8932 
11 0 46 13 8932 
11 1 1 12 8932 
11 1 16 13 8932 
11 1 31 12 8932 
11 1 46 13 8932 
11 2 1 12 8932 
11 2 16 13 8993 
11 2 31 12 8932 
11 2 46 13 8932 
11 3 1 12 8993 
11 3 16 13 8932 
11 5 46 13 8932 
11 6 1 12 8932 
11 6 16 13 8932 
11 6 31 12 8932 
11 6 46 13 8932 
11 7 1 12 8932 
11 7 16 13 8932 
11 7 31 12 8932 
11 7 46 13 8932 
11 8 1 12 8932 
11 8 16 13 8871 
11 8 30 12 8932 
11 8 46 13 8932 
11 9 1 12 8932 
11 9 16 13 8932 
11 9 31 12 8932 
11 9 46 13 8932 
11 10 1 12 8932 
11 10 16 13 8932 
11 10 31 12 8932 
11 10 46 13 8932 
11 11 1 12 8932 
11 11 16 13 8932 
11 11 31 12 8932 
11 11 46 13 8932 
11 12 0 12 8932 
11 12 16 13 8932 
11 12 31 12 8932 
11 12 46 13 8932 
11 13 1 12 8932 
11 13 16 13 8932 
11 13 31 12 8993 
11 13 46 13 8932 
11 14 1 12 8932 
11 14 16 13 8932 
11 14 31 12 8932 
11 14 46 13 8932 
11 15 1 12 8932 
11 15 16 13 8932 
11 15 31 12 8932 
11 15 46 13 8932 
11 16 1 12 8932 
11 16 16 13 8932 
11 16 31 12 8932 
11 16 46 13 8932 
11 17 1 12 8932 
11 17 16 13 8932 
11 17 31 12 8932 
11 17 46 13 8932 
11 18 1 12 8993 
11 18 16 13 8932 
11 18 31 12 8932 
11 18 46 13 8932 
11 19 1 12 8932 
11 19 16 13 8932 
11 19 31 12 8993 
11 19 46 13 8932 
11 20 1 12 8932 
11 20 16 13 8932 
11 22 46 13 8932 
11 23 1 12 8993 
11 23 16 13 8932 
11 23 31 12 8932 
11 23 46 13 8993 
11 24 1 12 8932 
11 24 16 13 8932 
11 24 31 12 8993 
11 24 46 13 8993 
11 25 1 12 8932 
11 25 16 13 8932 
11 25 31 12 8932 
11 25 46 13 8932 
11 26 1 12 8993 
11 26 16 13 8993 
11 26 31 12 8993 
11 26 46 13 8993 
11 27 1 12 8932 
11 27 16 13 8932 
11 27 31 12 8993 
11 27 46 13 8993 
11 28 1 12 8932 
11 28 16 13 8932 
11 28 31 12 8932 
11 28 46 13 8993 
11 29 1 12 8932 
11 29 16 13 8932 
11 29 31 12 8932 
11 29 46 13 8932 
11 30 1 12 8932 
11 30 16 13 8993 
11 30 31 12 8932 
11 30 46 13 8932 
11 31 1 12 8932 
11 31 16 13 8932 
11 31 31 12 8932 
11 31 46 13 8932 
11 32 1 12 8932 
11 32 16 13 8932 
11 32 31 12 8993 
11 32 46 13 8993 
11 33 1 12 8932 
11 33 16 13 8932 
11 33 31 12 8932 
11 33 46 13 8932 
11 34 1 12 8932 
11 34 16 13 8932 
11 34 31 12 8932 
11 34 46 13 8993 
11 35 1 12 8932 
11 35 16 13 8932 
11 35 31 12 8932 
11 35 46 13 8932 
11 36 1 12 8932 
11 36 16 13 8932 
11 36 31 12 8932 
11 36 46 13 8932 
11 37 1 12 8932 
11 37 16 13 8932 
11 39 47 13 8932 
11 40 2 12 8932 
11 40 17 13 8932 
11 40 32 12 8932 
11 40 47 13 8932 
11 41 2 12 8932 
11 41 17 13 8932 
11 41 32 12 8932 
11 41 47 13 8932 
11 42 2 12 8932 
11 42 17 13 8932 
11 42 32 12 8932 
11 42 47 13 8932 
11 43 2 12 8993 
11 43 17 13 8932 
11 43 32 12 8932 
11 43 47 13 8932 
11 44 2 12 8993 
11 44 17 13 8932 
11 44 32 12 8932 
11 44 47 13 8932 
11 45 2 12 8932 
11 45 17 13 8932 
11 45 32 12 8993 
11 45 47 13 8993 
11 46 2 12 8932 
11 46 17 13 8993 
11 46 32 12 8993 
11 46 47 13 8993 
11 47 2 12 8932 
11 47 17 13 8932 
11 47 32 12 8932 
11 47 47 13 8932 
11 48 2 12 8993 
11 48 17 13 8993 
11 48 32 12 8993 
11 48 47 13 8993 
11 49 2 12 8993 
11 49 17 13 8993 
11 49 32 12 8932 
11 49 47 13 8932 
11 50 2 12 8993 
11 50 17 13 8932 
11 50 32 12 8932 
11 50 47 13 8993 
11 51 2 12 8993 
11 51 17 13 8932 
11 51 32 12 8932 
11 51 47 13 8932 
11 52 2 12 8932 
11 52 17 13 8932 
11 52 32 12 8993 
11 52 47 13 8993 
11 53 2 12 8993 
11 53 17 13 8932 
11 53 32 12 8993 
11 53 47 13 8993 
11 54 2 12 8993 
11 54 17 13 8993 
11 56 47 13 8932 
11 57 2 12 8932 
11 57 17 13 8993 
11 57 32 12 8993 
11 57 47 13 8993 
11 58 2 12 8932 
11 58 17 13 8932 
11 58 32 12 8932 
11 58 47 13 8932 
11 59 2 12 8993 
11 59 17 13 8932 
11 59 32 12 8932 
11 59 47 13 8993 
12 0 2 12 8993 
12 0 17 13 8993 
12 0 32 12 8993 
12 0 47 13 8932 
12 1 2 12 8932 
12 1 17 13 8932 
12 1 32 12 8993 
12 1 47 13 8932 
12 2 2 12 8932 
12 2 17 13 8993 
12 2 32 12 8993 
12 2 47 13 8932 
12 3 2 12 8932 
12 3 17 13 8993 
12 3 32 12 8993 
12 3 47 13 8993 
12 4 2 12 8993 
12 4 17 13 8993 
12 4 32 12 8993 
12 4 47 13 8932 
12 5 2 12 8932 
12 5 17 13 8993 
12 5 32 12 8993 
12 5 47 13 8993 
12 6 2 12 8932 
12 6 17 13 8993 
12 6 32 12 8993 
12 6 47 13 8993 
12 7 2 12 8932 
12 7 17 13 8932 
12 7 32 12 8993 
12 7 47 13 8993 
12 8 2 12 8993 
12 8 17 13 8932 
12 8 32 12 8993 
12 8 47 13 8932 
12 9 2 12 8932 
12 9 17 13 8993 
12 9 32 12 8993 
12 9 47 13 8993 
12 10 2 12 8932 
12 10 17 13 8993 
12 10 32 12 8993 
12 10 47 13 8932 
12 11 2 12 8932 
