h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 55 16 12 8993 
10 55 32 13 8993 
10 55 46 12 8932 
10 56 2 13 8993 
10 56 16 12 8993 
10 56 32 13 8993 
10 56 46 12 8993 
10 57 2 13 8993 
10 57 16 12 8993 
10 57 32 13 8993 
10 57 46 12 8993 
10 58 2 13 8993 
10 58 16 12 8993 
10 58 32 13 8993 
10 58 46 12 8993 
10 59 2 13 8993 
10 59 16 12 8993 
10 59 32 13 8993 
10 59 46 12 8993 
11 0 2 13 8993 
11 0 16 12 8993 
11 0 32 13 8993 
11 0 46 12 8993 
11 1 2 13 8993 
11 3 32 13 8993 
11 3 46 12 8993 
11 4 2 13 8993 
11 4 16 12 8993 
11 4 32 13 8993 
11 4 46 12 8993 
11 5 2 13 8993 
11 5 16 12 8993 
11 5 32 13 8993 
11 5 46 12 8993 
11 6 2 13 8993 
11 6 16 12 8993 
11 6 32 13 8993 
11 6 46 12 8993 
11 7 2 13 8993 
11 7 16 12 8993 
11 7 32 13 8993 
11 7 46 12 8993 
11 8 2 13 8993 
11 8 16 12 8993 
11 8 32 13 8993 
11 8 46 12 8993 
11 9 2 13 8993 
11 9 16 12 8993 
11 9 32 13 8993 
11 9 46 12 8993 
11 10 2 13 8993 
11 10 16 12 8993 
11 10 32 13 8993 
11 10 46 12 8993 
11 11 2 13 8993 
11 11 16 12 8993 
11 11 32 13 8993 
11 11 46 12 8993 
11 12 2 13 8993 
11 12 16 12 8993 
11 12 32 13 8993 
11 12 46 12 8993 
11 13 2 13 8993 
11 13 16 12 8993 
11 13 32 13 8993 
11 13 46 12 8993 
11 14 2 13 8993 
11 14 16 12 8993 
11 14 32 13 8993 
11 14 46 12 8993 
11 15 2 13 8993 
11 15 16 12 8993 
11 15 32 13 8993 
11 15 46 12 8993 
11 16 2 13 8993 
11 16 16 12 8993 
11 16 32 13 8993 
11 16 46 12 8993 
11 17 2 13 8993 
11 17 16 12 8993 
11 17 32 13 8993 
11 17 46 12 8993 
11 18 2 13 8993 
11 20 33 13 8993 
11 20 47 12 8993 
11 21 3 13 8993 
11 21 17 12 8993 
11 21 33 13 8993 
11 21 47 12 8993 
11 22 3 13 8993 
11 22 17 12 8993 
11 22 33 13 8993 
11 22 47 12 8932 
11 23 3 13 8993 
11 23 17 12 8993 
11 23 33 13 8993 
11 23 47 12 8993 
11 24 3 13 8993 
11 24 17 12 8993 
11 24 33 13 8993 
11 24 47 12 8993 
11 25 3 13 8993 
11 25 17 12 8993 
11 25 33 13 8993 
11 25 47 12 8993 
11 26 3 13 8993 
11 26 17 12 8993 
11 26 33 13 8993 
11 26 47 12 8993 
11 27 3 13 8993 
11 27 17 12 8993 
11 27 33 13 8993 
11 27 47 12 8993 
11 28 3 13 8993 
11 28 17 12 8993 
11 28 33 13 8993 
11 28 47 12 8993 
11 29 3 13 8932 
11 29 17 12 8993 
11 29 33 13 8993 
11 29 47 12 8993 
11 30 3 13 8993 
11 30 17 12 8932 
11 30 33 13 8993 
11 30 47 12 8993 
11 31 3 13 8993 
11 31 17 12 8993 
11 31 33 13 8993 
11 31 47 12 8932 
11 32 3 13 8993 
