h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 46 59 13 8993 
12 47 13 12 8993 
12 47 29 13 8932 
12 47 43 12 8932 
12 47 59 13 8932 
12 48 13 12 8993 
12 48 29 13 8993 
12 48 43 12 8932 
12 48 59 13 8993 
12 49 13 12 8993 
12 49 29 13 8993 
12 49 43 12 8993 
12 49 59 13 8993 
12 50 13 12 8993 
12 50 29 13 8932 
12 50 43 12 8993 
12 50 59 13 8993 
12 51 13 12 8932 
12 51 29 13 8993 
12 51 43 12 8993 
12 51 59 13 8993 
12 52 13 12 8993 
12 52 29 13 8993 
12 52 43 12 8993 
12 52 59 13 8993 
12 53 13 12 8993 
12 53 29 13 8993 
12 53 43 12 8993 
12 53 59 13 8932 
12 54 13 12 8932 
12 54 29 13 8993 
12 54 43 12 8993 
12 54 59 13 8993 
12 57 30 13 8993 
12 57 44 12 8932 
12 58 0 13 8993 
12 58 14 12 8993 
12 58 30 13 8993 
12 58 44 12 8993 
12 59 0 13 8993 
12 59 14 12 8993 
12 59 30 13 8993 
12 59 44 12 8993 
13 0 0 13 8993 
13 0 14 12 8993 
13 0 30 13 8993 
13 0 44 12 8993 
13 1 0 13 8993 
13 1 14 12 8993 
13 1 30 13 8993 
13 1 44 12 8993 
13 2 0 13 8932 
13 2 14 12 8993 
13 2 30 13 8993 
13 2 44 12 8993 
13 3 0 13 8993 
13 3 14 12 8993 
13 3 30 13 8932 
13 3 44 12 8993 
13 4 0 13 8993 
13 4 14 12 8932 
13 4 30 13 8993 
13 4 44 12 8993 
13 5 0 13 8993 
13 5 14 12 8993 
13 5 30 13 8993 
13 5 44 12 8993 
13 6 0 13 8993 
13 6 14 12 8993 
13 6 30 13 8993 
13 6 44 12 8993 
13 7 0 13 8993 
13 7 14 12 8993 
13 7 30 13 8993 
13 7 44 12 8993 
13 8 0 13 8993 
13 8 14 12 8993 
13 8 30 13 8993 
13 8 44 12 8993 
13 9 0 13 8993 
13 9 14 12 8993 
13 9 30 13 8993 
13 9 44 12 8993 
13 10 0 13 8993 
13 10 14 12 8993 
13 10 30 13 8993 
13 10 44 12 8993 
13 11 0 13 8993 
13 11 14 12 8993 
13 11 30 13 8993 
13 11 44 12 8993 
13 12 0 13 8993 
13 14 30 13 8993 
13 14 44 12 8993 
13 15 0 13 8932 
13 15 14 12 8993 
13 15 30 13 8993 
13 15 44 12 8993 
13 16 0 13 8993 
13 16 14 12 8993 
13 16 30 13 8993 
13 16 44 12 8993 
13 17 0 13 8993 
13 17 14 12 8993 
13 17 30 13 8993 
13 17 44 12 8993 
13 18 0 13 8993 
13 18 14 12 8993 
13 18 30 13 8993 
13 18 44 12 8993 
13 19 0 13 8993 
13 19 14 12 8993 
13 19 30 13 8993 
13 19 44 12 8993 
13 20 0 13 8993 
13 20 14 12 8993 
13 20 30 13 8993 
13 20 44 12 8993 
13 21 0 13 8993 
13 21 14 12 8993 
13 21 30 13 8993 
13 21 44 12 8993 
13 22 0 13 8993 
13 22 14 12 8993 
13 22 30 13 8993 
13 22 44 12 8932 
13 23 0 13 8993 
13 23 14 12 8932 
13 23 30 13 8993 
13 23 44 12 8993 
13 24 0 13 8993 
13 24 14 12 8993 
13 24 30 13 8993 
13 24 44 12 8993 
13 25 0 13 8932 
13 25 14 12 8993 
13 25 30 13 8993 
13 25 44 12 8932 
13 26 0 13 8932 
13 26 14 12 8993 
13 26 30 13 8993 
13 26 44 12 8932 
13 27 0 13 8932 
13 27 14 12 8993 
13 27 30 13 8993 
13 27 44 12 8993 
13 28 0 13 8993 
13 28 14 12 8993 
13 28 30 13 8932 
13 28 44 12 8993 
13 29 0 13 8993 
13 31 31 13 8993 
13 31 46 12 8932 
13 32 1 13 8993 
13 32 16 12 8993 
13 32 31 13 8932 
13 32 46 12 8993 
13 33 1 13 8993 
13 33 16 12 8993 
13 33 31 13 8993 
13 33 46 12 8993 
13 34 1 13 8993 
13 34 16 12 8993 
13 34 31 13 8993 
13 34 46 12 8993 
13 35 1 13 8993 
13 35 16 12 8993 
13 35 31 13 8993 
13 35 46 12 8993 
13 36 1 13 8993 
13 36 16 12 8932 
13 36 31 13 8993 
13 36 46 12 8932 
13 37 1 13 8993 
13 37 16 12 8993 
13 37 31 13 8932 
13 37 46 12 8993 
13 38 1 13 8993 
13 38 16 12 8993 
13 38 31 13 8993 
13 38 46 12 8993 
13 39 1 13 8993 
13 39 16 12 8993 
13 39 31 13 8993 
13 39 46 12 8993 
13 40 1 13 8993 
13 40 16 12 8993 
13 40 31 13 8993 
13 40 46 12 8993 
13 41 1 13 8993 
13 41 16 12 8993 
13 41 31 13 8932 
13 41 46 12 8993 
13 42 1 13 8993 
13 42 16 12 8993 
13 42 31 13 8932 
13 42 46 12 8993 
13 43 1 13 8993 
13 43 16 12 8993 
13 43 31 13 8993 
13 43 46 12 8993 
13 44 1 13 8993 
13 44 16 12 8993 
13 44 31 13 8993 
13 44 46 12 8993 
13 45 1 13 8993 
13 45 16 12 8993 
13 45 31 13 8993 
13 45 46 12 8993 
13 46 1 13 8993 
13 48 31 13 8993 
13 48 46 12 8993 
13 49 1 13 8993 
13 49 16 12 8932 
13 49 31 13 8993 
13 49 46 12 8993 
13 50 1 13 8993 
13 50 16 12 8993 
13 50 31 13 8993 
13 50 46 12 8993 
13 51 1 13 8993 
13 51 16 12 8993 
13 51 31 13 8993 
13 51 46 12 8993 
13 52 1 13 8932 
13 52 16 12 8993 
13 52 31 13 8993 
13 52 46 12 8932 
13 53 1 13 8993 
13 53 16 12 8993 
13 53 31 13 8993 
13 53 46 12 8993 
13 54 1 13 8932 
13 54 16 12 8993 
13 54 31 13 8993 
13 54 46 12 8993 
13 55 1 13 8993 
13 55 16 12 8993 
13 55 31 13 8993 
13 55 46 12 8993 
13 56 1 13 8932 
13 56 16 12 8993 
13 56 31 13 8993 
13 56 46 12 8993 
13 57 1 13 8993 
13 57 16 12 8932 
13 57 31 13 8932 
13 57 46 12 8993 
13 58 1 13 8993 
13 58 16 12 8993 
13 58 31 13 8932 
13 58 46 12 8993 
13 59 1 13 8993 
13 59 16 12 8993 
13 59 31 13 8993 
13 59 46 12 8993 
14 0 1 13 8993 
14 0 16 12 8932 
14 0 31 13 8993 
14 0 46 12 8993 
14 1 1 13 8993 
14 1 16 12 8993 
14 1 31 13 8993 
14 1 46 12 8932 
14 2 1 13 8932 
14 2 16 12 8993 
14 2 31 13 8993 
14 2 46 12 8993 
14 3 1 13 8993 
14 5 31 13 8993 
14 5 46 12 8993 
14 6 1 13 8993 
14 6 16 12 8932 
14 6 31 13 8993 
14 6 46 12 8932 
14 7 1 13 8993 
14 7 16 12 8932 
14 7 31 13 8932 
14 7 46 12 8932 
14 8 1 13 8932 
14 8 16 12 8993 
14 8 31 13 8932 
14 8 46 12 8932 
14 9 1 13 8993 
14 9 16 12 8993 
14 9 31 13 8993 
14 9 46 12 8993 
14 10 1 13 8993 
14 10 16 12 8993 
14 10 31 13 8993 
14 10 46 12 8993 
14 11 1 13 8993 
14 11 16 12 8993 
14 11 31 13 8993 
14 11 46 12 8993 
14 12 1 13 8993 
14 12 16 12 8993 
14 12 31 13 8993 
14 12 46 12 8993 
14 13 1 13 8993 
14 13 16 12 8993 
14 13 31 13 8993 
14 13 46 12 8993 
14 14 1 13 8932 
14 14 16 12 8993 
14 14 31 13 8993 
14 14 46 12 8993 
14 15 1 13 8993 
14 15 16 12 8993 
14 15 31 13 8993 
14 15 46 12 8932 
14 16 1 13 8993 
14 16 16 12 8932 
14 16 31 13 8932 
14 16 46 12 8993 
14 17 1 13 8993 
14 17 16 12 8993 
14 17 31 13 8993 
14 17 46 12 8932 
14 18 1 13 8993 
14 18 16 12 8993 
14 18 31 13 8993 
14 18 46 12 8993 
14 19 1 13 8993 
14 19 16 12 8993 
14 19 31 13 8932 
14 19 46 12 8993 
14 20 1 13 8993 
14 22 32 13 8993 
14 22 47 12 8993 
14 23 2 13 8993 
14 23 17 12 8993 
14 23 32 13 8993 
14 23 47 12 8993 
14 24 2 13 8993 
14 24 17 12 8993 
14 24 32 13 8993 
14 24 47 12 8993 
14 25 2 13 8993 
14 25 17 12 8993 
14 25 32 13 8993 
14 25 47 12 8993 
14 26 2 13 8993 
14 26 17 12 8932 
14 26 32 13 8993 
14 26 47 12 8993 
14 27 2 13 8993 
14 27 17 12 8993 
14 27 32 13 8932 
14 27 47 12 8993 
14 28 2 13 8993 
14 28 17 12 8993 
14 28 32 13 8993 
14 28 47 12 8993 
14 29 2 13 8993 
14 29 17 12 8993 
14 29 32 13 8932 
14 29 47 12 8993 
14 30 2 13 8932 
14 30 17 12 8932 
14 30 32 13 8932 
14 30 47 12 8993 
14 31 2 13 8993 
14 31 17 12 8932 
14 31 32 13 8993 
14 31 47 12 8993 
14 32 2 13 8932 
14 32 17 12 8932 
14 32 32 13 8993 
14 32 47 12 8993 
14 33 2 13 8993 
14 33 17 12 8993 
14 33 32 13 8993 
14 33 47 12 8993 
14 34 2 13 8993 
14 34 17 12 8993 
14 34 32 13 8993 
14 34 47 12 8993 
14 35 2 13 8993 
14 35 17 12 8932 
14 35 32 13 8932 
14 35 47 12 8993 
14 36 2 13 8993 
14 36 17 12 8932 

/> 
